time,Interest Rate,Real Wages,Adjusted Reserves,PPIC,GDP,private_consumption,government_expenditure,government_revenue,private_non_residential_investment,gdp_deflator,Population,real_GDP,real_private_consumption,real_government_expenditure,real_government_revenue,real_private_non_residential_investment
1981Q1,16.57,4.2485095276616045,3.267056279392954,4.642465970731788,14.954690728868847,14.449827692992093,13.358778470911778,12.944921893660318,13.001381480843545,3.7349277676057726,5.434398630485796,5.785364330777279,5.280501294900524,4.18945207282021,3.775595495568749,3.832055082751977
1981Q2,17.78,4.247137177439788,3.286048373906415,4.647271362006727,14.966883530543795,14.466545328442482,13.382684016629991,12.962551369122583,13.045188553418276,3.754550146603582,5.436660912169604,5.775672471770609,5.275334269669297,4.1914729578568055,3.7713403103493963,3.8539774946450893
1981Q3,17.58,4.24900939556407,3.2972432839422137,4.6434288981051814,14.997424545712061,14.487484662592141,13.396616686264233,12.961969247743228,13.085925508545536,3.773197624342514,5.439387148979609,5.784839772389938,5.274899889270018,4.18403191294211,3.749384474421106,3.873340735223413
1981Q4,13.59,4.248123744481253,3.3083874070716712,4.604169685654508,15.00360333951165,14.49579891711004,13.426499830968037,12.924736489301397,13.129845317752084,3.7903298351494223,5.441997708913552,5.771275795448678,5.263471373047067,4.194172286905064,3.692408945238424,3.8975177736891107
1982Q1,14.23,4.261933119413991,3.3306318456148825,4.603168183317418,15.00161527456512,14.51571031057038,13.441695268282235,12.887240863955226,13.122529363627853,3.803992261214441,5.444126206920251,5.7534968064304275,5.267591842435688,4.193576800147543,3.639122395820534,3.874410895493161
1982Q2,14.51,4.259124267572547,3.3306676154716284,4.618086411254637,15.019074878872217,14.528286331069387,13.46324445222815,12.888045120996626,13.102301476499651,3.816898808327966,5.446332117147996,5.755843953396256,5.265055405593425,4.200013526752187,3.624814195520664,3.8390705510236898
1982Q3,11.01,4.257412507649712,3.3433916995657684,4.604169685654508,15.029331311664949,14.550601183983238,13.483310781373623,12.821093406163836,13.07887950990826,3.830986470738766,5.448881622839875,5.749463218086309,5.270733090404598,4.203442687794982,3.541225312585196,3.7990114163296194
1982Q4,9.29,4.261058845569595,3.404624834562414,4.594109238628667,15.040038941341175,14.578908352055269,13.510819312886209,12.785488259637404,13.063721039564156,3.8413000668091626,5.4513559997091106,5.747382874822902,5.286252285536995,4.218163246367936,3.4928321931191317,3.7710649730458816
1983Q1,8.65,4.265436637064506,3.435566601741697,4.603168183317418,15.060648242018614,14.596938268132176,13.524960376416985,12.806627449709971,13.043551744979936,3.8488275819309985,5.453379059847906,5.758441600239708,5.294731626353271,4.22275373463808,3.5044208079310666,3.7413451032010325
1983Q2,8.8,4.263017848091679,3.4805321464955914,4.6141299273595635,15.090551518882611,14.626190965203161,13.54246879131862,12.879443048459834,13.05291468776235,3.8562142685995675,5.4554407663188975,5.778896483964146,5.314535930284695,4.230813756400155,3.5677880135413687,3.741259652843885
1983Q3,9.46,4.258898087192731,3.5081666026593976,4.622027303054514,15.120914498036488,14.6570324839976,13.569886196220914,12.890221966492156,13.092668825949277,3.8667954874914567,5.457894723861398,5.796224286683634,5.3323422726447465,4.245195984868059,3.565531755139302,3.767978614596422
1983Q4,9.43,4.261087059885541,3.5305282979585613,4.634728988229636,15.149117495455153,14.67945312347955,13.560746042112662,12.926642854042994,13.151314227890358,3.874341906460457,5.460236366123838,5.814539222870858,5.344874850895256,4.226167769528367,3.5920645814586982,3.816735955306063
1984Q1,9.69,4.2589404999108975,3.5644210627641697,4.651099117876491,15.178550109858966,14.698519546042153,13.584865188242242,13.011177035639758,13.183392623231779,3.884425678236042,5.462156673963105,5.83196775765982,5.351937193843006,4.238282836043094,3.664594683440611,3.8368102710326326
1984Q2,10.56,4.260381463062498,3.5895562328191506,4.647271362006727,15.204202293085292,14.722104830757095,13.616000522009541,13.044107738638193,13.232605160269564,3.892942117615354,5.464179202303306,5.847080973166631,5.364983510838435,4.258879202090881,3.6869864187195316,3.8754838403509035
1984Q3,11.39,4.266980475352365,3.584157623342378,4.638604962074329,15.222648670888756,14.737195912659732,13.636048907736187,13.03945339636179,13.26497690232452,3.901790834861897,5.466611835462646,5.854246000564212,5.3687932423351885,4.267646237411644,3.6710507260372465,3.8965742319999768
1984Q4,9.27,4.266713982605702,3.593359252256524,4.6210435351443815,15.238269674611008,14.756219523326882,13.6679022633199,13.052835362753813,13.289405461995495,3.90923913405153,5.46903856527567,5.859991975283807,5.377941823999683,4.2896245639927,3.674557663426613,3.911127762668294
1985Q1,8.48,4.270703936029616,3.623967529936793,4.59511985013459,15.257752266545845,14.784776209501295,13.682655507997055,13.157707354950118,13.303712795157542,3.919078059901823,5.470895779357475,5.867778427286548,5.394802370241997,4.292681668737757,3.7677335156908196,3.913738955898245
1985Q2,7.92,4.271416251433874,3.649228648484144,4.563305981889393,15.27293580339199,14.801985344917757,13.710735426491244,13.083578889091156,13.319718035432015,3.92549189137511,5.4730098961775,5.8744340158393795,5.403483557365146,4.3122336389386335,3.6850771015385453,3.9212162478794053
1985Q3,7.9,4.2798554720627555,3.694190326432513,4.534747721691546,15.29410443502113,14.82861869684132,13.740100353658816,13.158735807278038,13.31204445304867,3.931511858011993,5.475580316805893,5.887012260203243,5.4215265220234325,4.333008178840929,3.751643632460152,3.9049522782307853
1985Q4,8.1,4.28917094015453,3.7366691179497846,4.554928969551344,15.307086581633166,14.837745635034619,13.752127635531911,13.169075192826284,13.334352144802912,3.937086281021815,5.478081489226719,5.891918811384632,5.422577864786084,4.336959865283378,3.75390742257775,3.9191843745543764
1986Q1,7.83,4.29857708864455,3.751478595870456,4.51085950651685,15.321340640112023,14.853540223933974,13.760846325184753,13.192240124824503,13.326977922023206,3.9420477185338414,5.480059588893525,5.899233332684657,5.431432916506607,4.338739017757387,3.770132817397136,3.90487061459584
1986Q2,6.92,4.3152456009835305,3.8005549880045253,4.455509411433685,15.329613090276524,14.863340298984491,13.78249034193614,13.170185454080622,13.313008530094057,3.9458252188366116,5.482171082320068,5.901616789119845,5.435343997827811,4.354494040779461,3.742189152923942,3.8850122289373776
1986Q3,6.21,4.3221041100795,3.8559816145445214,4.461299815568389,15.34323264718063,14.886135152886617,13.809086970833121,13.196735885993773,13.307952921838375,3.94991591436252,5.484639244709885,5.908677488108224,5.451579993814212,4.374531811760717,3.7621807269213687,3.87339776276597
1986Q4,6.27,4.328902718351564,3.913521881551882,4.469350462845557,15.354016648933678,14.89826680132638,13.811889008061744,13.25793743237291,13.322122020709694,3.9553506581633244,5.4870309507376405,5.911635040032713,5.455885192425416,4.36950739916078,3.815555823471944,3.8797404118087284
1987Q1,6.22,4.321958108207762,3.9577800027658743,4.499809670330265,15.367776032930683,14.908612023233255,13.824154094739818,13.259239420444507,13.298918339303947,3.9617270376072615,5.488974915547797,5.917074079775625,5.457910070078197,4.373452141584759,3.8085374672894474,3.8482163861488874
1987Q2,6.65,4.318594168298829,3.974095989625925,4.539030383483547,15.38540898644308,14.93174335627855,13.840416806269497,13.387262886958865,13.31854017222201,3.968630156239437,5.49108418120353,5.925694649000112,5.472029018835584,4.38070246882653,3.927548549515899,3.858825834779043
1987Q3,6.84,4.319006959505581,3.9590210885887287,4.564348191467836,15.401588744120247,14.952496406180563,13.851065908027886,13.36634901558938,13.346274633957446,3.976180203871459,5.493555148608538,5.931853391640249,5.482761053700566,4.38133055554789,3.896613663109384,3.87653928147745
1987Q4,6.92,4.322860324004666,3.9675333953557135,4.557029810660157,15.426545993678287,14.963203762180331,13.870021470262811,13.377222626488606,13.35434931929982,3.9841203862685295,5.496024128440972,5.946401478968785,5.4830592474708295,4.3898769555533095,3.8970781117791056,3.874204804590318
1988Q1,6.66,4.3337419677192015,3.9654121020870496,4.548599834499697,15.439516243251251,14.98857951988757,13.870844029832352,13.390383922604851,13.37156134534006,3.9919241646226307,5.498020321172766,5.949571757455855,5.498635034092175,4.3808995440369545,3.9004394368094535,3.881616859544664
1988Q2,7.16,4.335288738161817,3.983859829046829,4.565389315976247,15.4622511915342,15.006919567312814,13.883562586997735,13.412462526371714,13.399035562871545,4.001607735170235,5.500098354498211,5.960545101865755,5.505213477644368,4.38185649732929,3.9107564367032697,3.8973294732031
1988Q3,7.98,4.336126664866077,3.997998846435416,4.5736795188967205,15.479973443404315,15.02801655085756,13.890794267239574,13.442333049812113,13.409544824564177,4.01349597435878,5.502702065643285,5.96377540340225,5.511818510855494,4.374596227237509,3.926135009810048,3.8933467845621124
1988Q4,8.47,4.33448943521622,3.9997224789583754,4.570578741218473,15.501818581474565,15.049393267936283,13.919794894749293,13.46494974173764,13.432673493665895,4.022096398014477,5.505193314998176,5.974528868461912,5.522103554923631,4.392505181736641,3.937660028724986,3.9053837806532417
1989Q1,9.44,4.327147973163892,3.986220973532111,4.626931677769604,15.522302559995257,15.065461576631831,13.925762192574187,13.503370478733359,13.45377425550438,4.032469158504013,5.507199708509977,5.982633692981266,5.525792709617841,4.3860933255601955,3.963701611719369,3.9141053884903894
1989Q2,9.73,4.316220643969345,3.976836488760148,4.6434288981051814,15.5405002185833,15.083518725615116,13.951621495699722,13.502907180107247,13.471607984635815,4.043068811540308,5.5094571601705145,5.987974246872478,5.530992753904296,4.399095523988901,3.950381208396425,3.919082012924993
1989Q3,9.08,4.318074608181364,3.9788401784654632,4.628886712605407,15.555163244117825,15.099051834454938,13.967871064959315,13.503438793703655,13.502356135672695,4.050340426724046,5.512210262179309,5.992612555214469,5.536501145551583,4.40532037605596,3.9408881048003,3.939805446769341
1989Q4,8.61,4.323390659188925,4.000638095781793,4.642465970731788,15.564229775546835,15.111248721179647,13.981448635507705,13.494284111420614,13.497194692341855,4.0574385015261205,5.5149356746937706,5.991855599326943,5.538874544959757,4.4090744592878135,3.921909935200723,3.9248205161219643
1990Q1,8.25,4.326632839448887,3.99970415806798,4.665324108807838,15.585825222260242,15.134047355718433,14.0081536638301,13.499670408463878,13.51559394784415,4.068171687918078,5.517195835314872,6.000457699027294,5.548679832485484,4.422786140597151,3.9143028852309287,3.9302264246112015
1990Q2,8.24,4.336806963700482,4.011506283913096,4.625952725170619,15.600585737017074,15.146139184761282,14.023110734474669,13.49939197326787,13.506433230658049,4.07931552320234,5.5203042491788645,6.000965964635869,5.546519412380076,4.423490962093464,3.899772200886665,3.906813458276844
1990Q3,8.16,4.3337419677192015,4.014507388980471,4.692264892839025,15.609786192325492,15.162726195849837,14.032703640301566,13.514279781606827,13.520349923985696,4.087840120799898,5.523838090147998,5.998107981377597,5.551047984901942,4.42102542935367,3.9026015706589314,3.9086717130378004
1990Q4,7.74,4.325773693123083,4.033426147252683,4.771531723203316,15.608058549560171,15.168224608908355,14.053319642704757,13.520426491555606,13.511047129576124,4.0952608090064535,5.527371416401957,5.98542632415176,5.545592383499945,4.430687417296347,3.8977942661471956,3.8884149041677127
1991Q1,6.43,4.32631570213899,4.033373005230617,4.663439094112067,15.613115906693558,15.169685055121944,14.065636391257051,13.566238613820369,13.500524432745124,4.105004212405917,5.530452373299702,5.977659320987939,5.534228469416324,4.4301798055514325,3.9307820281147503,3.865067847039505
1991Q2,5.86,4.3408139388398075,4.068086141059734,4.6061696863211745,15.628193268196428,15.183369017392907,14.075238272864482,13.490683057464661,13.496388728717879,4.112315447543337,5.533638469586921,5.98223935106617,5.537415100262649,4.429284355734223,3.8447291403344037,3.8504348115876206
1991Q3,5.64,4.346580787739583,4.09229245809597,4.59511985013459,15.641016972472613,15.19509973952712,14.082682477882914,13.467513565733432,13.487214802627197,4.120109770108127,5.537196462248305,5.983710740116181,5.537793507170688,4.425376245526483,3.810207333376999,3.829908570270764
1991Q4,4.82,4.35263644321674,4.125956271987511,4.604169685654508,15.650415719833727,15.201812919052164,14.084601379107625,13.440194369206434,13.483667589726723,4.126020862082643,5.5406162769019875,5.983778580849096,5.535175780067535,4.417964240122995,3.7735572302218032,3.817030450742093
1992Q1,4.02,4.373023729870882,4.1628439786467935,4.580877493419047,15.666026552260893,15.22659533177,14.097994895565943,13.406862389289612,13.478930915575269,4.129727793446077,5.543555035335312,5.992743723479505,5.553312502988611,4.424712066784555,3.7335795605082227,3.8056480867938793
1992Q2,3.77,4.3754173413339466,4.215809699503277,4.605170185988092,15.682804588426645,15.239981818422535,14.10429727007695,13.413469082531817,13.50995775090934,4.13572640000087,5.546890819563801,6.000187368861973,5.5573645988578635,4.42168005051228,3.730851862967146,3.8273405313446687
1992Q3,3.26,4.380650688493951,4.244644982159774,4.622027303054514,15.697512996403027,15.256996218867716,14.11857151679459,13.414937464416536,13.525875913817819,4.140607726691739,5.550576903628444,6.006328366082845,5.565811588547533,4.427386886474409,3.7237528340963526,3.8346912834976354
1992Q4,3.04,4.37833231908561,4.2993784523639285,4.626931677769604,15.714748747869073,15.27579975983877,14.125033620016007,13.44176356957817,13.5519186402388,4.1474586978715875,5.554032652389584,6.0132573976079025,5.5743084095776,4.423542269754834,3.740272219316998,3.8504272899776284
1993Q1,3.04,4.3660242771963755,4.312019856500076,4.620058798481842,15.72200531205989,15.285574902596046,14.116960911138968,13.428613491835955,13.562536467491388,4.153053625036114,5.556978629514215,6.011973057509562,5.575542648045718,4.406928656588638,3.7185812372856266,3.852504212941059
1993Q2,3.0,4.366087783372373,4.34533671635605,4.646312129319266,15.733746865693883,15.301329161785294,14.122308257075446,13.485165909271572,13.582783733423003,4.158992452378663,5.560012176211426,6.0147422371037935,5.582324533195204,4.403303628485357,3.766161280681483,3.8637791048329135
1993Q3,3.06,4.3626654099452535,4.378633384105384,4.617098756853365,15.744434105284672,15.316737005755895,14.12842972889342,13.487760373418125,13.59025853538596,4.1649117493791215,5.563424021070267,6.0160983348352834,5.588401235306506,4.400093958444032,3.7594246029687364,3.8619227649365717
1993Q4,2.99,4.363073146756794,4.4275256747451,4.632785353021065,15.763381355120886,15.331220258622523,14.138603692207857,13.561776347226958,13.628748356084165,4.170348355218929,5.566613999668636,6.0264190002333216,5.594257903734958,4.401641337320293,3.8248139923393945,3.8917860011966
1994Q1,3.21,4.354347065567139,4.437827877974383,4.636668853047462,15.777807422693446,15.34616994664085,14.13276356850629,13.576763401109694,13.642006809774074,4.175125458905536,5.569298247276406,6.033383716511502,5.601746240458907,4.388339862324347,3.8323396949277506,3.8975831035921313
1994Q2,3.94,4.3574137064086305,4.434453036852259,4.633757642840004,15.796088626864913,15.35948429430775,14.144376799343242,13.624995122850857,13.659568775069145,4.179941049838787,5.5722300749138185,6.043917502112309,5.607313169555144,4.392205674590636,3.872823998098252,3.90739765031654
1994Q3,4.49,4.3494647025485,4.423312521579424,4.61512051684126,15.807632720681287,15.374236270300724,14.16858141497721,13.640093510094845,13.678658228556927,4.18566193287779,5.575456557623259,6.046514230180239,5.613117779799675,4.407462924476162,3.8789750195937973,3.917539738055878
1994Q4,5.17,4.352675060959023,4.408218123387989,4.603168183317418,15.824434137225532,15.389676255655175,14.168223764574906,13.62893757665867,13.717885601129574,4.191062841098538,5.578513992820916,6.054857303306077,5.62009942173572,4.398646930655452,3.8593607427392156,3.9483087672101194
1995Q1,5.81,4.352404705439871,4.390317172991616,4.628886712605407,15.833381037907175,15.397050104868493,14.17848283203248,13.644540725849922,13.758538009203283,4.196479882524232,5.581192906105731,6.055708249277213,5.61937731623853,4.400810043402516,3.866867937219959,3.98086522057332
1995Q2,6.02,4.353086890776174,4.395732281729994,4.634728988229636,15.841155279312206,15.411581326883473,14.189066610815349,13.653955869319187,13.771326668603118,4.201268854543608,5.584030000929173,6.055856423839424,5.6262824714106925,4.403767755342568,3.8686570138464056,3.9860278131303364
1995Q3,5.8,4.3540257432588225,4.40926478511974,4.616110126026426,15.854536923403742,15.424680834587106,14.19096927701219,13.67042351236053,13.780431416650273,4.206184043977636,5.58724865840025,6.061104221025857,5.63124813220922,4.397536574634304,3.8769908099826442,3.986998714272389
1995Q4,5.72,4.357118998967697,4.417381712801317,4.646312129319266,15.866113485504846,15.436017976721171,14.188159731797436,13.705494778918252,13.797407685266421,4.21098620599779,5.59031511306742,6.064812166439637,5.634716657655962,4.386858412732226,3.904193459853042,3.996106366201211
1996Q1,5.36,4.3602410426019595,4.435579249872952,4.704110133842995,15.878373938165959,15.45073609300249,14.201653523325067,13.71920998788537,13.819250555446612,4.2157801783365985,5.592802495644556,6.069791264184805,5.642153419021336,4.393070849343913,3.910627313904215,4.010667881465458
1996Q2,5.24,4.361020032891203,4.442051076418284,4.73356340075649,15.899048697118673,15.46810354915975,14.21271631803495,13.781755202497958,13.841634341063344,4.219919385130167,5.595644030050028,6.0834852819384775,5.652540133979556,4.397152902854754,3.966191787317763,4.026070925883149
1996Q3,5.31,4.363493451292718,4.441379860373394,4.73795129722191,15.911244652260933,15.478395394060703,14.21879529078089,13.803391416941661,13.872802573990164,4.223192085972381,5.598895920734837,6.089156645553714,5.656307387353484,4.396707284073669,3.981303410234442,4.050714567282945
1996Q4,5.28,4.361479480286179,4.438371523247423,4.75960653929251,15.9269074211419,15.49312343415664,14.231389255941211,13.849995073017114,13.895796620639965,4.228511169721596,5.602085609996122,6.096310641424181,5.662526654438922,4.400792476223492,4.019398293299396,4.065199840922246
1997Q1,5.28,4.367141397174436,4.439304485825355,4.763881877142913,15.939286518373903,15.508021351685947,14.231575950676401,13.875068257880725,13.9174351776862,4.234468757816218,5.604731640653656,6.100086119904029,5.668820953216074,4.392375552206526,4.035867859410851,4.078234779216325
1997Q2,5.52,4.373818036123993,4.433040515028967,4.679349584162343,15.957788978496808,15.515020774633431,14.248941614635337,13.912477546321183,13.937344046117985,4.236451578846931,5.607590906543293,6.113746493106584,5.670978289243208,4.404899129245113,4.068435060930959,4.0933015607277605
1997Q3,5.53,4.379297915102624,4.439127407963757,4.673762977453703,15.974551208942435,15.53455219091594,14.257130144668004,13.955973993366092,13.979637593765734,4.240808632758344,5.610903004947721,6.122839571236369,5.682840553209876,4.405418506961938,4.104262355660026,4.127925956059668
1997Q4,5.51,4.392348183745753,4.445611576298992,4.724729421045731,15.986380550732814,15.549572056052812,14.269627407963537,13.968879503745649,13.981976238782615,4.24412857918185,5.614025513816522,6.128226457734442,5.691417963054439,4.411473314965165,4.110725410747278,4.123822145784244
1998Q1,5.52,4.407548171903959,4.446901036897085,4.61512051684126,15.99778843223063,15.55971395122271,14.265329974619421,14.010132816637672,14.008094278174688,4.245548046188177,5.616589262953823,6.135651123088628,5.69757664208071,4.40319266547742,4.147995507495671,4.145956969032687
1998Q2,5.5,4.417200709681536,4.4439445374888695,4.596129441335942,16.00936267717318,15.57896759871597,14.287818405458953,14.040683249180939,14.036334621344958,4.247909356166025,5.619324199363367,6.142129121643788,5.711734043186578,4.420584849929562,4.1734496936515475,4.169101065815567
1998Q3,5.53,4.428862509510913,4.414275988889378,4.544358046591334,16.026100639904563,15.595002757641797,14.302409405812114,14.076061641150106,14.047932531283132,4.252131480058304,5.622442258916354,6.1515269009299045,5.72042901866714,4.427835666837456,4.201487902175449,4.173358792308475
1998Q4,4.86,4.430197559535174,4.420610125613436,4.528289141652134,16.044878620259905,15.611965320364508,14.314740409881255,14.103374613856065,14.074364051496554,4.254945820830519,5.625460507880731,6.164472291548654,5.731558991653258,4.434334081170004,4.222968285144814,4.193957722785303
1999Q1,4.73,4.444261723697453,4.440248371874006,4.498697941477575,16.057462241603275,15.62413369946506,14.327818482579337,14.127803532351129,14.09488698382794,4.258190943598977,5.62799154866825,6.171279749336048,5.737951207197834,4.44163599031211,4.241621040083902,4.208704491560714
1999Q2,4.75,4.441108891185646,4.440271957614069,4.553876891600541,16.06955750502962,15.644989774716487,14.343049925687396,14.152419841923527,14.118544189920492,4.261961309074025,5.630724207779326,6.176871988176272,5.752304257863136,4.450364408834045,4.259734325070176,4.225858673067141
1999Q3,5.09,4.442027532603243,4.435389660688448,4.624972813284271,16.08625672921889,15.661649305031046,14.365932209059753,14.181331449921087,14.142360938350054,4.26549281841793,5.633899921805842,6.186863988995118,5.7622565648072746,4.466539468835981,4.281938709697315,4.242968198126281
1999Q4,5.31,4.45453332546063,4.6119273051512515,4.663439094112067,16.108062385666187,15.682228911027524,14.393100972888707,14.21800659607646,14.148440098068747,4.2710252391259695,5.636901656926937,6.20013548961328,5.774302014974618,4.485174076835801,4.310079700023554,4.240513202015841
2000Q1,5.68,4.479005875366279,4.4600056759904705,4.703203926259457,16.118313527221563,15.705336556288481,14.397667516878542,14.2814911054581,14.187246513328311,4.277651744239005,5.639435935088989,6.20122584789357,5.788248876960487,4.480579837550548,4.364403426130107,4.270158834000317
2000Q2,6.27,4.473910496804576,4.428146570287435,4.763028270603671,16.14256579978107,15.719394267208132,14.415732911502523,14.286484341458156,14.2201279735493,4.283862385886651,5.6419141631115455,6.216789250782876,5.793617718209936,4.489956362504327,4.3607077924599595,4.294351424551103
2000Q3,6.52,4.483906098495052,4.425660671693943,4.802380355275797,16.149416492130086,15.735367683775838,14.420961399729077,14.28786517147952,14.233994551419702,4.289692023471086,5.644630309909247,6.2150941587497535,5.801045350395505,4.4866390663487445,4.353542838099188,4.299672218039371
2000Q4,6.47,4.482697420720302,4.4242356668125575,4.894101477840304,16.160747394466433,15.74972486221436,14.43676047479907,14.290290263577802,14.23756529407285,4.2950652564342935,5.647275613215763,6.218406524816378,5.807383992564303,4.494419605149013,4.347949393927745,4.295224424422792
2001Q1,5.59,4.495120917510772,4.409167467438257,4.987707789452551,16.164046645640585,15.760748767032755,14.460650093107112,14.290754184413618,14.224467562300294,4.301656790163592,5.649569131599546,6.212820723877447,5.809522845269618,4.509424171343975,4.3395282626504805,4.273241640537156
2001Q2,4.33,4.4921694469008475,4.418599614904722,4.850466541943434,16.176270215009392,15.767438279345026,14.482175663300191,14.271746090453956,14.203208765278276,4.307653242684046,5.651920597603527,6.216696374721819,5.807864439057452,4.522601823012618,4.312172250166382,4.243634924990704
2001Q3,3.5,4.490432508517668,4.512736864057004,4.7086288943563215,16.176177749181583,15.77141870293195,14.485086097410491,14.123796407294424,14.188851843644164,4.31157734598323,5.654536206487152,6.2100641967112,5.805305150461567,4.51897254494011,4.157682854824042,4.222738291173782
2001Q4,2.13,4.500820270612844,4.478131952817368,4.590056548178043,16.182052596763736,15.787828920295889,14.505022137729357,14.166752469675712,14.158288585516082,4.314710927389014,5.657078632602458,6.210263036772265,5.8160393603044165,4.533232577737885,4.19496290968424,4.1864990255246095
2002Q1,1.73,4.5016635064692645,4.4811137637260865,4.612145799724517,16.193527746074174,15.792048978783553,14.52846526776917,14.043191798377316,14.133256402226381,4.317848048751858,5.659255709272727,6.216423988049588,5.814945220758969,4.551361509744584,4.0660880403527315,4.156152644201797
2002Q2,1.75,4.5027830233096635,4.467711090025588,4.676560182074764,16.203122226198143,15.804474038825608,14.545222041927829,14.020813507949919,14.120983677016204,4.321334041797467,5.6614802184222945,6.2203079659783835,5.821659778605847,4.5624077817080675,4.037999247730158,4.138169416796443
2002Q3,1.74,4.502550355663266,4.465275734834032,4.686750172980514,16.21195386808391,15.816603321045616,14.558045819144073,14.025053235293482,14.114788141870632,4.326117440234365,5.66401201041748,6.221824417432066,5.826473870393771,4.56791636849223,4.034923784641638,4.124658691218786
2002Q4,1.44,4.499009350159496,4.501264167591645,4.7535901911063645,16.21897511166913,15.826801462663795,14.57735883411539,14.019650682536447,14.101602617014443,4.33190370777062,5.666450909272385,6.220620494626124,5.82844684562079,4.579004217072385,4.021296065493441,4.103247999971439
2003Q1,1.25,4.494741292218703,4.513756405351776,4.92870191133357,16.229111753591834,15.839328389896094,14.591163564076929,14.012773271027525,14.102714516137636,4.336780806916719,5.668531737376736,6.223799209298376,5.834015845602638,4.585851019783473,4.0074607267340685,4.097401971844181
2003Q2,1.25,4.513712575499256,4.523471942003586,4.876722876509988,16.241442380526028,15.85171286303011,14.60341913140891,14.00906545059124,14.128012795846827,4.340292766189574,5.670752956441898,6.2303966578945555,5.840667140398639,4.592373408777436,3.998019727959768,4.1169670732153545
2003Q3,1.02,4.521234075515389,4.556032461426543,4.885827643502908,16.263638157978065,15.87231364769541,14.613212329511985,13.963890907123847,14.146339041386074,4.345997821982026,5.6732339161007665,6.244406419895271,5.853081909612618,4.593980591429192,3.9446591690410537,4.127107303303282
2003Q4,1.0,4.531351402784445,4.551178517419194,4.93806460126142,16.281254265813782,15.884074780520045,14.626957973743181,14.056517602767421,14.160417833692206,4.352069878259078,5.675619597657505,6.2535647898972,5.856385304603463,4.599268497826599,4.028828126850838,4.1327283577756235
2004Q1,1.0,4.520755434845728,4.554949999824424,5.016617365773803,16.29401735564997,15.901030712387065,14.642573932103357,14.05370507312456,14.153289083875148,4.359180129478146,5.677565116899159,6.257272109272665,5.864285466009759,4.605828685726052,4.016959826747255,4.116543837497842
2004Q2,1.01,4.532061714167453,4.571551352964415,5.071416766356115,16.309774541034955,15.913173575618318,14.657371665960337,14.093105930265017,14.18393678432634,4.367217519020174,5.67974589682796,6.262811125186821,5.866210159770184,4.610408250112204,4.046142514416884,4.136973368478207
2004Q3,1.43,4.54412422542095,4.575185092897513,5.0689042022202315,16.325541190703706,15.929756223046025,14.672633281645094,14.147775384407138,14.214618837515637,4.373540731023583,5.682228514671809,6.269771945008314,5.873986977350634,4.616864035949702,4.092006138711747,4.158849591820244
2004Q4,1.95,4.537094750670706,4.561301889531431,5.117993812416755,16.343413955780917,15.949513790749288,14.686321380724213,14.178080691078744,14.241884870428809,4.3812638438228975,5.684715176938948,6.2774349350190715,5.883534769987443,4.620342359962367,4.112101670316899,4.175905849666963
2005Q1,2.47,4.538260856704518,4.572388696463712,5.111385197196399,16.362396676055454,15.961644744303266,14.701811250627587,14.267789274968248,14.265505976282963,4.389225659400575,5.686829583003539,6.286341433651342,5.885589501899153,4.625756008223474,4.191734032564135,4.18945073387885
2005Q2,2.94,4.5380683824473556,4.5644106895147925,5.135210028677887,16.374492607946966,15.978965184160485,14.71251489727017,14.278291919306946,14.287910064801771,4.396397871972854,5.688966592850843,6.289128143123267,5.893600719336787,4.627150432446473,4.192927454483248,4.202545599978073
2005Q3,3.46,4.536141599577656,4.574081914704853,5.2225156531317545,16.3913726162588,15.997969885752777,14.72957401129405,14.304415060008571,14.312112908849018,4.40547457053643,5.691507443780589,6.294390601941783,5.900987871435759,4.632591996977031,4.207433045691553,4.215130894531999
2005Q4,3.98,4.5326640072012125,4.567312543431851,5.338499156180869,16.405092788896003,16.007755535424586,14.743109905725472,14.352637645766274,14.327536860626783,4.413658529292176,5.694021659177193,6.297412600426632,5.900075346955217,4.635429717256103,4.244957457296905,4.219856672157413
2006Q1,4.46,4.546163005408059,4.567385241625333,5.245970886175828,16.42551858409288,16.02380178453255,14.76333328967559,14.394352336384587,14.366695477221832,4.420718361784868,5.696207187818464,6.308593034489548,5.90687623492922,4.6464077400722585,4.277426786781255,4.249769927618501
2006Q2,4.91,4.5387205064167775,4.553339905343961,5.203457085524077,16.436798369258792,16.037714861141456,14.775077230967309,14.410452672577449,14.38897289557824,4.429411049335541,5.698461677621708,6.308925642301542,5.909842134184206,4.64720450401006,4.282579945620199,4.261100168620991
2006Q3,5.25,4.532169293103601,4.55068232070397,5.211669559822364,16.445252346633183,16.051290242371802,14.782600862365397,14.41570273311809,14.41211820337217,4.436372764413995,5.701045398946315,6.307834183272874,5.913872079011491,4.645182699005088,4.278284569757781,4.2747000400118615
2006Q4,5.25,4.551938171391154,4.533480825096246,5.217649463480582,16.45738961703952,16.059127506425536,14.799255805328992,14.428921109003985,14.430452383550627,4.439941706620314,5.703602458454257,6.313845451964951,5.915583341350965,4.65571164025442,4.285376943929414,4.286908218476056
2007Q1,5.26,4.564848066509487,4.542773369762381,5.281679725395013,16.469854098712233,16.074367144956206,14.815587504913378,14.442346446957291,14.453162998834186,4.449404870003829,5.705810416990438,6.314638811717966,5.919151857961937,4.660372217919109,4.287131159963024,4.297947711839918
